alpha,chi,state,omega_real_M,gamma_M,separation_real,separation_imag,bilinear_norm_real,bilinear_norm_imag,r_99_M,cf_residual,radial_residual,angular_residual,converged,message,truncation,real_frequency_relative_to_max_N,gamma_relative_to_max_N,norm_error
0.15,0.1978827283895547,41+1,0.14989264408849504,-1.0081390507875288e-10,2.0000002521375566,2.366881439597035e-13,0.9999999999866084,1.658003130934015e-09,1807.2190889978017,1.8763916665070875e-13,3.6408961082450895e-09,8.799433414232742e-17,True,ok,250,2.2405533439703468e-13,0.00024358068510950732,1.6580572118307308e-09
0.15,0.1978827283895547,41+1,0.14989264408852862,-1.0078935473867389e-10,2.0000002521375566,2.366305053391482e-13,0.9999999999936169,1.6551596491963057e-09,1807.2190892220044,1.3611066353116363e-12,1.4926249864713156e-10,8.799433414232742e-17,True,ok,400,0.0,0.0,1.6551719573811048e-09
0.175,0.62167828051175,21+1,0.17430824855812893,-3.882134146828247e-20,2.000018677526973,1.0461115670885317e-21,1.0,1.4855943771409438e-17,367.8033051491357,1.1216384268491122e-15,9.06841306818225e-10,4.857832514076916e-17,True,ok,150,3.0475549269946886e-12,0.9243573242088831,1.4855943771409438e-17
0.175,0.62167828051175,21+1,0.17430824855761398,-4.522553350273713e-19,2.0000186775269873,1.2186841550407778e-20,1.0,-2.5638742301219987e-16,367.8033050644094,7.495246661969691e-14,3.777249913278638e-11,5.190111911401678e-17,True,ok,250,9.331037082495886e-14,0.11878872835375283,2.5638742301219987e-16
0.175,0.62167828051175,21+1,0.17430824855759772,-5.132200978120538e-19,2.0000186775269877,1.382964782967381e-20,1.0,-3.5949464296095953e-16,367.80330506503503,1.0387563729204969e-13,2.1959694110323175e-12,5.013567727855404e-17,True,ok,400,0.0,0.0,3.5949464296095953e-16
0.175,0.62167828051175,21-1,0.17430459660494058,-2.7813941959970736e-08,2.000018775934455,7.494814720908976e-10,1.00000016237401,-3.935568890510118e-09,366.0640164763693,2.892978342473165e-16,7.1168661732360655e-09,8.799376237427044e-17,True,ok,150,2.1309923746168824e-11,7.274714574802999e-05,1.62421697537529e-07
0.175,0.62167828051175,21-1,0.1743045966085413,-2.7811979422898204e-08,2.000018775934358,7.494285890890851e-10,1.0000001623740264,-3.935570319655151e-09,366.06401700014993,2.5357814112230728e-14,2.982553233292924e-10,8.496984995717493e-17,True,ok,250,6.522308644382071e-13,2.182540258881501e-06,1.6242171399863447e-07
0.175,0.62167828051175,21-1,0.174304596608655,-2.7811918722265915e-08,2.000018775934355,7.494269534350771e-10,1.0000001623740284,-3.935570625630156e-09,366.064016993188,4.6595894143312556e-14,1.1926683099502122e-11,8.49698499571751e-17,True,ok,400,0.0,0.0,1.624217160038631e-07
0.2,0.6870453082262965,21+1,0.19895734610505253,-1.914987451046998e-19,2.0000392704103267,7.193707266023904e-21,1.0000000000000002,-2.5482529614447496e-16,279.05466560760556,5.112420501509859e-14,7.876016207762641e-10,5.013620529649591e-17,True,ok,150,3.274604527966439e-12,1.10236084780519,3.3799369540190035e-16
0.2,0.6870453082262965,21+1,0.19895734610441607,-3.174507405026109e-19,2.0000392704103507,1.1925131401265443e-20,0.9999999999999999,6.499950346117436e-17,279.05466557662436,1.907274670401666e-14,2.6523575302672674e-11,5.0136205296496513e-17,True,ok,250,7.561179457921058e-14,1.1696853257000022,1.2865025104630587e-16
0.2,0.6870453082262965,21+1,0.19895734610440102,1.8708202326455337e-18,2.000039270410351,-7.027791797593491e-20,0.9999999999999999,-3.6551458274326556e-17,279.0546655779768,4.6910414934067675e-14,2.474895469139498e-12,8.79931297932295e-17,True,ok,400,0.0,0.0,1.1688439051497913e-16
0.2,0.6870453082262965,21-1,0.1989476606578318,-1.5609229304897788e-07,2.0000396342381563,5.8633674368460835e-09,0.9999999999999989,3.1630131956474658e-15,276.73369700582566,2.364379386157007e-14,8.026103027843248e-09,8.496874678574607e-17,True,ok,150,2.6824659730633577e-11,2.5767205169496595e-05,3.3522004176731177e-15
0.2,0.6870453082262965,21-1,0.1989476606630453,-1.5608836189325472e-07,2.0000396342379605,5.8632197691683124e-09,0.9999999999999996,3.056530328037743e-15,276.7336971853853,1.1598406862936942e-15,2.6780747440850977e-10,8.636987924171291e-17,True,ok,250,6.191540235836786e-13,5.817399471730135e-07,3.0886231353986464e-15
0.2,0.6870453082262965,21-1,0.1989476606631685,-1.5608827109047214e-07,2.000039634237956,5.86321635830478e-09,0.9999999999999989,3.3102772585961348e-15,276.7336971725934,2.0759847929722004e-14,9.41951947369201e-12,4.857865423975005e-17,True,ok,400,0.0,0.0,3.491494048854526e-15
0.2,0.3838141716843805,32+2,0.1995487707104712,1.3535939906085767e-17,6.0000037941185544,-1.136870843746234e-19,0.9999999999999999,-2.2571870629017636e-17,538.1404300321263,1.3389917579366804e-12,9.524841323514584e-13,6.002220887691117e-17,True,ok,150,2.7818337859770606e-16,0.005790367215474126,1.1329360523776892e-16
0.2,0.3838141716843805,32+2,0.19954877071047114,1.3455811885419249e-17,6.0000037941185544,-1.130140966759863e-19,1.0,-1.0291455898905807e-16,538.1404300320988,1.4018779440386201e-12,1.1121664578078895e-12,6.002220887691117e-17,True,ok,250,0.0,0.00016355928609021637,1.0291455898905807e-16
0.2,0.3838141716843805,32+2,0.19954877071047114,1.3458013068428914e-17,6.0000037941185544,-1.1303258420476378e-19,1.0,-3.623479909711125e-16,538.1404300320946,1.4445518041428454e-12,1.1121180068963883e-12,6.002220887691117e-17,True,ok,400,0.0,0.0,3.623479909711125e-16
0.2,0.3838141716843805,32+0,0.19954851271533067,-3.47050485617447e-14,6.000013919725425,1.0687767497928496e-15,1.0000000000000002,-1.1826474044061887e-13,537.8406545079504,2.691299306707567e-14,1.1178116799039487e-11,5.582906099162087e-17,True,ok,150,2.7818373825941863e-16,0.0007435154448153867,1.1826494888720635e-13
0.2,0.3838141716843805,32+0,0.19954851271533072,-3.4680011613326386e-14,6.000013919725425,1.0680057118744358e-15,1.0000000000000002,-1.1779909416347665e-13,537.8406545079779,7.012680676059863e-13,1.1178119745402398e-11,5.582906099162087e-17,True,ok,250,0.0,2.1558126946263366e-05,1.1779930343402806e-13
0.2,0.3838141716843805,32+0,0.19954851271533072,-3.4679263993350815e-14,6.000013919725425,1.0679826881572542e-15,0.9999999999999999,-1.1788770796821087e-13,537.8406545079843,7.746752171191651e-13,1.1178136124848386e-11,5.582906099162087e-17,True,ok,400,0.0,0.0,1.1788776024655744e-13
0.2,0.3838141716843805,32+2,0.1995487707104712,1.3535939906085767e-17,6.0000037941185544,-1.136870843746234e-19,0.9999999999999999,-2.2571870629017636e-17,538.1404300321263,1.3389917579366804e-12,9.524841323514584e-13,6.002220887691117e-17,True,ok,150,2.7818337859770606e-16,0.005790367215474126,1.1329360523776892e-16
0.2,0.3838141716843805,32+2,0.19954877071047114,1.3455811885419249e-17,6.0000037941185544,-1.130140966759863e-19,1.0,-1.0291455898905807e-16,538.1404300320988,1.4018779440386201e-12,1.1121664578078895e-12,6.002220887691117e-17,True,ok,250,0.0,0.00016355928609021637,1.0291455898905807e-16
0.2,0.3838141716843805,32+2,0.19954877071047114,1.3458013068428914e-17,6.0000037941185544,-1.1303258420476378e-19,1.0,-3.623479909711125e-16,538.1404300320946,1.4445518041428454e-12,1.1121180068963883e-12,6.002220887691117e-17,True,ok,400,0.0,0.0,3.623479909711125e-16
0.2,0.3838141716843805,30+0,0.19949830498256305,-5.450410825969501e-05,9.841954672271613e-06,1.067869204380832e-06,1.0000000000008946,-5.4569368331490713e-14,566.4755876565642,1.9260409338265257e-13,4.860798431922829e-06,8.578665469321406e-17,False,mode-function or normalization residual failed,150,3.4211201032067407e-10,2.9822863087183686e-05,8.962804632525162e-13
0.2,0.3838141716843805,30+0,0.19949830491141854,-5.450254426184627e-05,9.841956057786656e-06,1.0678385614445663e-06,1.0000000000000449,-2.5822193055609582e-14,566.4754907875125,4.590763394564966e-15,1.9541200421070404e-07,6.383319699266237e-17,False,mode-function or normalization residual failed,250,1.4505089673704984e-11,1.1269621437279996e-06,5.17549821538087e-14
0.2,0.3838141716843805,30+0,0.19949830491431228,-5.450248283961137e-05,9.841956000761811e-06,1.0678373580477938e-06,1.0000000000007765,-1.406575858543623e-13,566.4754919763812,1.1012283077620091e-13,4.997671964822444e-09,6.334027036896835e-17,True,ok,400,0.0,0.0,7.891268914530609e-13
0.2,0.2616901964540883,43+3,0.19974806497299463,2.2990305206486336e-26,12.000000766314946,-6.988591513519742e-29,1.0,-2.7808454751939487e-17,863.1118137283903,6.160568684935098e-12,7.439264952030803e-13,7.218365148843085e-17,True,ok,150,0.0,1.4977127435748365e-07,2.7808454751939487e-17
0.2,0.2616901964540883,43+3,0.19974806497299463,2.2990308649737128e-26,12.000000766314946,-6.988592560198895e-29,0.9999999999999998,1.1149934475972826e-16,863.1118137283842,6.170072691165186e-12,7.438867650904504e-13,7.218365148843085e-17,True,ok,250,0.0,1.6107945478180319e-12,2.484671214832296e-16
0.2,0.2616901964540883,43+3,0.19974806497299463,2.299030864977416e-26,12.000000766314946,-6.988592560210152e-29,1.0,2.2359606854668384e-17,863.1118137283764,6.170174729140562e-12,7.438867693340842e-13,7.218365148843085e-17,True,ok,400,0.0,0.0,2.2359606854668384e-17
0.2,0.2616901964540883,43+1,0.19974803935490143,3.0707048195639866e-19,12.000003218850084,-3.920417294482161e-21,1.0,-1.2071462159992534e-16,863.0214266551961,3.020897954285727e-12,8.978460262311896e-12,6.625170748251224e-17,True,ok,150,0.0,1.9501679986661717e-11,1.2071462159992534e-16
0.2,0.2616901964540883,43+1,0.19974803935490143,3.0707048196640517e-19,12.000003218850084,-3.920417294482161e-21,0.9999999999999999,-1.8308589571330004e-16,863.0214266551977,3.0229339073980127e-12,8.978594818558462e-12,6.625170748251224e-17,True,ok,250,0.0,1.3085320886414205e-11,2.1411771728005062e-16
0.2,0.2616901964540883,43+1,0.19974803935490143,3.0707048196238705e-19,12.000003218850084,-3.920417294482161e-21,1.0,-2.916296503175433e-16,863.0214266551992,3.0229558145344175e-12,8.97850603488753e-12,6.625170748251224e-17,True,ok,400,0.0,0.0,2.916296503175433e-16
0.2,0.2616901964540883,43+3,0.19974806497299463,2.2990305206486336e-26,12.000000766314946,-6.988591513519742e-29,1.0,-2.7808454751939487e-17,863.1118137283903,6.160568684935098e-12,7.439264952030803e-13,7.218365148843085e-17,True,ok,150,0.0,1.4977127435748365e-07,2.7808454751939487e-17
0.2,0.2616901964540883,43+3,0.19974806497299463,2.2990308649737128e-26,12.000000766314946,-6.988592560198895e-29,0.9999999999999998,1.1149934475972826e-16,863.1118137283842,6.170072691165186e-12,7.438867650904504e-13,7.218365148843085e-17,True,ok,250,0.0,1.6107945478180319e-12,2.484671214832296e-16
0.2,0.2616901964540883,43+3,0.19974806497299463,2.299030864977416e-26,12.000000766314946,-6.988592560210152e-29,1.0,2.2359606854668384e-17,863.1118137283764,6.170174729140562e-12,7.438867693340842e-13,7.218365148843085e-17,True,ok,400,0.0,0.0,2.2359606854668384e-17
0.2,0.2616901964540883,41+1,0.19974178432224515,-2.808762970741375e-09,2.0000014137316637,1.5368050310169837e-11,1.0000000052331481,2.4063729855201157e-09,1003.1208689377683,3.326417629011325e-13,3.446633234688116e-08,8.799429828739079e-17,False,mode-function or normalization residual failed,150,3.555916867426904e-12,0.00030698536865903875,5.759901940985383e-09
0.2,0.2616901964540883,41+1,0.19974178432292658,-2.807935777829703e-09,2.0000014137316597,1.5363524352562166e-11,1.0000000052185738,2.406927749859868e-09,1003.1208700070148,2.92374305207511e-13,9.452700131603567e-10,8.637150683944849e-17,True,ok,250,1.4437661685254214e-13,1.2390610606332859e-05,5.746896001340739e-09
0.2,0.2616901964540883,41+1,0.19974178432295542,-2.8079009862219616e-09,2.0000014137316597,1.5363333991475298e-11,1.0000000052313336,2.4069589479848944e-09,1003.1208700583553,2.452905531834887e-14,1.871166049188403e-11,8.637150683944849e-17,True,ok,400,0.0,0.0,5.758498284437748e-09
0.22499999999999998,0.7451164771598099,21+1,0.2234990461370383,-1.5206417189458255e-19,2.0000747486729473,7.547506243921432e-21,1.0,2.982241541626821e-17,218.22545192118392,2.361703456698946e-14,7.645313869648842e-10,8.799203476175521e-17,True,ok,150,3.6168091014440337e-12,1.1479114587492187,2.982241541626821e-17
0.22499999999999998,0.7451164771598099,21+1,0.22349904613624455,1.4988516802382546e-19,2.0000747486729864,-7.43935423731006e-21,1.0000000000000002,-2.6963297470645486e-16,218.22545191538154,3.8495444386494114e-14,1.966224046107959e-11,4.8579205693532125e-17,True,ok,250,6.532212564756083e-14,0.854208038809794,3.4929321153633227e-16
0.22499999999999998,0.7451164771598099,21+1,0.22349904613622995,1.0280756689203146e-18,2.0000747486729873,-5.102719091352303e-20,0.9999999999999999,2.4362353398073906e-16,218.22545191668374,1.3742966096148154e-14,4.598598215287361e-12,8.7992034761754e-17,True,ok,400,0.0,0.0,2.6772817922912527e-16
0.22499999999999998,0.7451164771598099,21-1,0.22347573061054513,-7.547284111659324e-07,2.000075905848152,3.745603961626749e-08,1.0000004558159656,5.616477923984142e-14,215.2005797482186,7.184466614608362e-15,1.0132061738278333e-08,8.799199904652151e-17,False,mode-function or normalization residual failed,150,3.296652359715837e-11,1.0506834158489521e-05,4.5581596563870963e-07
0.22499999999999998,0.7451164771598099,21-1,0.22347573061777945,-7.547206206966093e-07,2.0000759058477926,3.745565298816942e-08,1.0000004558159592,5.582997146798903e-14,215.2005796975782,3.567207313998823e-15,2.558694672759645e-10,8.799199904653259e-17,True,ok,250,5.946672405105423e-13,1.84510179476969e-07,4.5581595919941603e-07
0.22499999999999998,0.7451164771598099,21-1,0.22347573061791234,-7.547204814429978e-07,2.000075905847786,3.7455646077243754e-08,1.0000004558159592,5.587670841667792e-14,215.2005796835203,6.229728639379275e-15,9.260280649002339e-12,5.1903211964715373e-17,True,ok,400,0.0,0.0,4.558159591994161e-07
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504582,2.026602879508266e-19,6.000007556916206,-2.3708893004192444e-21,1.0,2.026499337474693e-17,423.4904289997141,3.1099294611385475e-13,1.2634017604150245e-12,6.002224621778457e-17,True,ok,150,3.7113831572696566e-16,14.252129089959851,2.026499337474693e-17
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504574,1.2156700201442487e-20,6.000007556916206,-1.422192316385039e-22,1.0,-3.7537913031008254e-17,423.4904289996926,2.233487461063973e-13,9.984746031284198e-13,6.002224621778457e-17,True,ok,250,0.0,0.08509179250090243,3.7537913031008254e-17
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504574,1.3287344131137306e-20,6.000007556916206,-1.5544644858664048e-22,1.0000000000000002,2.8397022725313176e-16,423.49042899969066,2.902397409849602e-13,9.984746031284148e-13,6.002224621778457e-17,True,ok,400,0.0,0.0,3.6047593060079413e-16
0.22499999999999998,0.4272064440933289,32+0,0.22435438109169256,-2.28332510803257e-13,6.000027734136423,9.794497829851703e-15,0.9999999999999999,-2.1429289939134922e-12,423.1094790293386,3.1379328529678596e-13,7.853615856592664e-12,6.991791925732537e-17,True,ok,150,3.7113929508181077e-16,0.00017704382823196982,2.142928996789451e-12
0.22499999999999998,0.4272064440933289,32+0,0.22435438109169265,-2.2829342683186683e-13,6.000027734136423,9.792821293023718e-15,1.0,-2.146482330489978e-12,423.10947902935754,1.654339280986813e-13,7.853539689758735e-12,6.991791925732537e-17,True,ok,250,0.0,5.842229175497094e-06,2.146482330489978e-12
0.22499999999999998,0.4272064440933289,32+0,0.22435438109169265,-2.2829209309714e-13,6.000027734136423,9.792764081786437e-15,0.9999999999999999,-2.1485392324487445e-12,423.10947902935754,1.3014315886702095e-13,7.853586019636786e-12,6.991791925732537e-17,True,ok,400,0.0,0.0,2.148539235317194e-12
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504582,2.026602879508266e-19,6.000007556916206,-2.3708893004192444e-21,1.0,2.026499337474693e-17,423.4904289997141,3.1099294611385475e-13,1.2634017604150245e-12,6.002224621778457e-17,True,ok,150,3.7113831572696566e-16,14.252129089959851,2.026499337474693e-17
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504574,1.2156700201442487e-20,6.000007556916206,-1.422192316385039e-22,1.0,-3.7537913031008254e-17,423.4904289996926,2.233487461063973e-13,9.984746031284198e-13,6.002224621778457e-17,True,ok,250,0.0,0.08509179250090243,3.7537913031008254e-17
0.22499999999999998,0.4272064440933289,32+2,0.22435497311504574,1.3287344131137306e-20,6.000007556916206,-1.5544644858664048e-22,1.0000000000000002,2.8397022725313176e-16,423.49042899969066,2.902397409849602e-13,9.984746031284148e-13,6.002224621778457e-17,True,ok,400,0.0,0.0,3.6047593060079413e-16
0.22499999999999998,0.4272064440933289,30+0,0.2242808134954646,-0.00010656237790643617,1.9657481984755372e-05,2.9078907119382398e-06,1.000000000000829,-3.2817715558963734e-13,440.5602851850035,1.0037954548810633e-13,1.7252348135400934e-06,5.173069125143464e-17,False,mode-function or normalization residual failed,150,4.845320338971859e-10,9.371855916218564e-06,8.914948339120819e-13
0.22499999999999998,0.4272064440933289,30+0,0.2242808133860733,-0.00010656140564038283,1.965748495721577e-05,2.907864179170637e-06,1.000000000000235,-2.7398439420012188e-14,440.56024832553317,2.1043902570244686e-14,5.109932372041912e-08,7.74389156841087e-17,False,mode-function or normalization residual failed,250,3.2105416746212914e-12,2.478556416560803e-07,2.365154976468569e-13
0.22499999999999998,0.4272064440933289,30+0,0.22428081338679337,-0.0001065613792285438,1.9657484937223757e-05,2.9078634584496254e-06,0.9999999999997586,9.559529817043666e-14,440.56024886251777,2.7033716608567168e-14,8.914298436899156e-10,5.173069403029158e-17,True,ok,400,0.0,0.0,2.5960414184843536e-13
0.25,0.7959734945938708,21+1,0.2479156194435474,-3.313921132714855e-19,2.00013150838499,2.0820454578142025e-20,0.9999999999999998,-1.585735674510696e-16,174.7264362025574,1.5833111369755602e-14,7.861057309345439e-10,4.858009714236885e-17,True,ok,150,4.242898479113738e-12,3.5691206957250676,2.7285414211712486e-16
0.25,0.7959734945938708,21+1,0.24791561944251098,-3.308945733161407e-19,2.0001315083850555,2.078919551175173e-20,1.0,-9.177458834206125e-17,174.72643621086408,1.8937722942220854e-14,1.600178363905383e-11,8.276523075544565e-17,True,ok,250,6.235934489594048e-14,3.5652635122103247,9.177458834206125e-17
0.25,0.7959734945938708,21+1,0.24791561944249552,1.2899048060408805e-19,2.0001315083850564,-8.104116950479565e-21,1.0,2.5361640067302973e-18,174.72643621207655,1.5573321172850603e-14,4.626172618623869e-12,5.0138570572680413e-17,True,ok,400,0.0,0.0,2.5361640067302973e-18
0.25,0.7959734945938708,21-1,0.24786340662041106,-3.234466955657846e-06,2.0001347884276552,2.0316970809411456e-07,1.0,-1.3954020773067344e-16,170.84912370414784,7.044770199312186e-16,1.3590428695397288e-08,8.496371459193804e-17,False,mode-function or normalization residual failed,150,3.821887770019399e-11,4.9092380811159104e-06,1.3954020773067344e-16
0.25,0.7959734945938708,21-1,0.2478634066297443,-3.2344513023894415e-06,2.000134788427069,2.0316872485787104e-07,0.9999999999999997,-2.3931475968659924e-16,170.84912351493594,6.99453043572069e-15,2.6708300560212273e-10,5.190536554298402e-17,True,ok,250,5.641518118902481e-13,6.969404973348549e-08,4.101281738683159e-16
0.25,0.7959734945938708,21-1,0.24786340662988413,-3.2344510769674473e-06,2.0001347884270606,2.0316871069833572e-07,1.0000000000000004,7.177333678559314e-17,170.8491235023831,5.114145054154239e-15,1.5126770971533582e-11,8.276500307606147e-17,True,ok,400,0.0,0.0,4.498517957934492e-16
0.25,0.46911119480762914,32+2,0.24911128042320876,6.780432585021049e-20,6.000013944890539,-1.0620212152712804e-21,1.0000000000000002,2.64810695814751e-16,341.49679282890344,1.9905339237496052e-13,1.024155484752837e-12,6.002230961057337e-17,True,ok,150,3.34255143747112e-16,0.4408880604106753,3.455843040333369e-16
0.25,0.46911119480762914,32+2,0.24911128042320868,2.858043561842204e-20,6.000013944890539,-4.476562311896345e-22,1.0000000000000004,1.3100654021441003e-17,341.4967928288959,1.8399221576277874e-14,1.0252869374764357e-12,6.002230961057337e-17,True,ok,250,0.0,0.3926462961242985,4.44282402803715e-16
0.25,0.46911119480762914,32+2,0.24911128042320868,4.705731674317935e-20,6.000013944890539,-7.370601814609997e-22,0.9999999999999998,-1.1607481426294418e-16,341.4967928288955,6.041101651914489e-14,1.0251508143518968e-12,6.002230961057337e-17,True,ok,400,0.0,0.0,2.5055372494235687e-16
0.25,0.46911119480762914,32+0,0.2491100336539097,-1.282158305289975e-12,6.000051203033578,7.363588243100129e-14,0.9999999999999999,7.490887782652388e-12,341.02641305074064,1.466751022130541e-13,7.575051370784726e-12,4.9008108502830596e-17,True,ok,150,4.456757555448756e-16,4.4313462452826244e-05,7.490887783475117e-12
0.25,0.46911119480762914,32+0,0.24911003365390982,-1.2821024703093049e-12,6.000051203033578,7.363267576056473e-14,1.0000000000000004,7.490678025849053e-12,341.02641305075133,2.864324062096365e-13,7.575052392686925e-12,4.9008108502830596e-17,True,ok,250,0.0,7.638830591977656e-07,7.490678039013098e-12
0.25,0.46911119480762914,32+0,0.24911003365390982,-1.2821014909336958e-12,6.000051203033578,7.363261951537866e-14,1.0,7.490533544955398e-12,341.0264130507483,2.6412496776623096e-13,7.57499458846392e-12,4.9008108502830596e-17,True,ok,400,0.0,0.0,7.490533544955398e-12
0.25,0.46911119480762914,32+2,0.24911128042320876,6.780432585021049e-20,6.000013944890539,-1.0620212152712804e-21,1.0000000000000002,2.64810695814751e-16,341.49679282890344,1.9905339237496052e-13,1.024155484752837e-12,6.002230961057337e-17,True,ok,150,3.34255143747112e-16,0.4408880604106753,3.455843040333369e-16
0.25,0.46911119480762914,32+2,0.24911128042320868,2.858043561842204e-20,6.000013944890539,-4.476562311896345e-22,1.0000000000000004,1.3100654021441003e-17,341.4967928288959,1.8399221576277874e-14,1.0252869374764357e-12,6.002230961057337e-17,True,ok,250,0.0,0.3926462961242985,4.44282402803715e-16
0.25,0.46911119480762914,32+2,0.24911128042320868,4.705731674317935e-20,6.000013944890539,-7.370601814609997e-22,0.9999999999999998,-1.1607481426294418e-16,341.4967928288955,6.041101651914489e-14,1.0251508143518968e-12,6.002230961057337e-17,True,ok,400,0.0,0.0,2.5055372494235687e-16
0.25,0.46911119480762914,30+0,0.2490136480016675,-0.00018693377196200468,3.610800613902214e-05,6.829156623582009e-06,0.9999999999998425,5.199348438768292e-14,352.2838227838172,4.032465715218859e-14,6.367857835184472e-07,5.594627191854932e-17,False,mode-function or normalization residual failed,150,2.698035160498894e-10,3.2050008186612422e-06,1.6589869781639092e-13
0.25,0.46911119480762914,30+0,0.24901364793360262,-0.00018693318398924782,3.6108008609437775e-05,6.82913514160051e-06,0.9999999999998473,6.080891541172806e-14,352.28381659471785,9.946671612925142e-14,1.4001647421777798e-08,8.578990243133038e-17,False,mode-function or normalization residual failed,250,3.534462107085637e-12,5.96374360258136e-08,1.6432126009934397e-13
0.25,0.46911119480762914,30+0,0.24901364793448275,-0.00018693317284103269,3.610800857697821e-05,6.82913473435262e-06,1.0000000000002665,-1.785911371045279e-13,352.28381692447516,4.244491725279771e-14,1.7022079151844706e-10,6.825397698862967e-17,True,ok,400,0.0,0.0,3.207682585951723e-13
0.275,0.8398619844523131,21+1,0.27218757483494277,-3.3438254890252357e-19,2.000217096224268,2.5678295259561955e-20,0.9999999999999992,-1.954932984021612e-16,142.55352914429906,4.694273595782281e-15,8.765569440279322e-10,8.798764171021655e-17,True,ok,150,5.427982121975532e-12,5.39245036136267,8.013671195400979e-16
0.275,0.8398619844523131,21+1,0.2721875748334839,-8.680675616049356e-19,2.000217096224382,6.66616581073956e-20,1.0,-5.031617113446013e-17,142.5535291601868,1.1516778833224985e-14,1.4903293544419414e-11,8.495936230482152e-17,True,ok,250,6.811745364417913e-14,15.595001192739588,5.031617113446013e-17
0.275,0.8398619844523131,21+1,0.27218757483346534,-5.2308978560647547e-20,2.0002170962243833,4.016972179342521e-21,1.0000000000000002,2.0538474314097525e-16,142.55352916131486,4.3907664649690535e-14,6.944852289995181e-12,8.376274356696896e-17,True,ok,400,0.0,0.0,3.024676830529133e-16
0.275,0.8398619844523131,21-1,0.272077217103144,-1.2477729037930666e-05,2.0002255692399458,9.57813986042776e-07,0.9999932719515044,-9.12000748089437e-09,137.6551294783025,1.3211743917606828e-15,1.9525390862944504e-08,5.0140982965460063e-17,False,mode-function or normalization residual failed,150,3.5378723540137215e-11,2.602743679674134e-06,6.728054676727897e-06
0.275,0.8398619844523131,21-1,0.2720772171126444,-1.2477696950773658e-05,2.000225569239218,9.578115230057648e-07,0.999993271951055,-9.12000744730782e-09,137.65512922462366,5.097214460817619e-15,3.2709150722223813e-10,8.798738024518428e-17,True,ok,250,4.606934046529442e-13,3.118274700285276e-08,6.7280551261457185e-06
0.275,0.8398619844523131,21-1,0.2720772171127697,-1.2477696561684803e-05,2.000225569239207,9.578114931390136e-07,0.9999932719510456,-9.120006983621656e-09,137.6551292152046,1.4024680341197648e-15,2.3487586390562338e-11,8.798738024518472e-17,True,ok,400,0.0,0.0,6.728055135581977e-06
0.275,0.5094294595450876,32+2,0.27381137257984567,-1.3221866904697879e-18,6.000024184544862,2.6843697143837447e-20,0.9999999999999998,-9.28424922029525e-17,280.8446482080608,2.313348914712117e-13,2.013515386670316e-12,5.3862792981733484e-17,True,ok,150,4.054700190735893e-16,0.5044233628213831,2.406730872672899e-16
0.275,0.5094294595450876,32+2,0.27381137257984556,-2.274890461503503e-19,6.000024184544862,4.618596679588944e-21,1.0,4.121155962301666e-16,280.8446482080587,4.0137149335823914e-13,1.847000737198752e-12,5.3862792981733484e-17,True,ok,250,0.0,0.7411561935380419,4.121155962301666e-16
0.275,0.5094294595450876,32+2,0.27381137257984556,-8.788660978982472e-19,6.000024184544862,1.7843180189315186e-20,1.0000000000000002,1.4059692206037178e-16,280.84464820806045,3.541231130006694e-13,1.846951743187837e-12,5.3862792981733484e-17,True,ok,400,0.0,0.0,2.6281419495370393e-16
0.275,0.5094294595450876,32+0,0.2738089222254762,-6.343890644082789e-12,6.000088859571377,4.722561659781678e-13,0.9999999999999999,9.980265887528763e-12,280.2768427564407,2.878483462549255e-14,7.989414955396038e-12,4.9008263621478725e-17,True,ok,150,2.027368238407713e-16,1.2294978786792904e-05,9.98026588814628e-12
0.275,0.5094294595450876,32+0,0.27380892222547626,-6.343813792514747e-12,6.000088859571377,4.72250444934447e-13,1.0,9.982139318636513e-12,280.2768427564419,3.693414455370885e-13,7.989492320021764e-12,4.9008263621478725e-17,True,ok,250,0.0,1.8056552810335447e-07,9.982139318636513e-12
0.275,0.5094294595450876,32+0,0.27380892222547626,-6.343812647040866e-12,6.000088859571377,4.72250359661491e-13,1.0000000000000002,9.981541809686433e-12,280.2768427564485,3.824399985336007e-13,7.98944025164548e-12,4.9008263621478725e-17,True,ok,400,0.0,0.0,9.981541812156182e-12
0.275,0.5094294595450876,32+2,0.27381137257984567,-1.3221866904697879e-18,6.000024184544862,2.6843697143837447e-20,0.9999999999999998,-9.28424922029525e-17,280.8446482080608,2.313348914712117e-13,2.013515386670316e-12,5.3862792981733484e-17,True,ok,150,4.054700190735893e-16,0.5044233628213831,2.406730872672899e-16
0.275,0.5094294595450876,32+2,0.27381137257984556,-2.274890461503503e-19,6.000024184544862,4.618596679588944e-21,1.0,4.121155962301666e-16,280.8446482080587,4.0137149335823914e-13,1.847000737198752e-12,5.3862792981733484e-17,True,ok,250,0.0,0.7411561935380419,4.121155962301666e-16
