alpha,chi,q,status,residual,discriminant_normalized,omega_res_M,radius_M,radius_over_cloud,eta_M,delta_gamma_M,analytic_q
0.12650895102857465,0.4246388888888889,,not_superradiant,,,1.4506613726936945e-07,,,,2.491146672312639e-10,
0.12650895102857465,0.4296333333333333,,not_superradiant,,,1.4677235114266262e-07,,,,2.5178859782136305e-10,
0.12650895102857465,0.43462777777777784,,not_superradiant,,,1.4847856501595582e-07,,,,2.544531834122272e-10,
0.12650895102857465,0.43962222222222225,,not_superradiant,,,1.5018477888924897e-07,,,,2.571082912891761e-10,
0.12650895102857465,0.44461666666666666,,not_superradiant,,,1.5189099276254214e-07,,,,2.597537876175181e-10,
0.12650895102857465,0.4496111111111111,,not_superradiant,,,1.535972066358353e-07,,,,2.623895374080696e-10,
0.12650895102857465,0.4546055555555556,,not_superradiant,,,1.553034205091285e-07,,,,2.6501540448138607e-10,
0.12650895102857465,0.4596,,not_superradiant,,,1.5700963438242163e-07,,,,2.676312514306393e-10,
0.12650895102857465,0.4645944444444444,,not_superradiant,,,1.5871584825571478e-07,,,,2.7023693958307776e-10,
0.12650895102857465,0.46958888888888894,,not_superradiant,,,1.6042206212900798e-07,,,,2.7283232895999545e-10,
0.12650895102857465,0.47458333333333336,,not_superradiant,,,1.6212827600230113e-07,,,,2.7541727823513613e-10,
0.12650895102857465,0.47957777777777777,,no_root,,,1.6383448987559427e-07,,,,2.7799164469145344e-10,
0.12650895102857465,0.4845722222222223,,no_root,,,1.6554070374888747e-07,,,,2.805552841761423e-10,
0.12650895102857465,0.4895666666666667,,no_root,,,1.6724691762218065e-07,,,,2.831080510538513e-10,
0.12650895102857465,0.4945611111111111,,no_root,,,1.6895313149547382e-07,,,,2.856497981579822e-10,
0.12650895102857465,0.49955555555555553,,no_root,,,1.7065934536876694e-07,,,,2.8818037673997566e-10,
0.12650895102857465,0.50455,,no_root,,,1.7236555924206014e-07,,,,2.906996364164731e-10,
0.12650895102857465,0.5095444444444445,,no_root,,,1.740717731153533e-07,,,,2.9320742511424457e-10,
0.12650895102857465,0.5145388888888889,,no_root,,,1.7577798698864646e-07,,,,2.957035890127575e-10,
0.12650895102857465,0.5195333333333334,,no_root,,,1.7748420086193963e-07,,,,2.9818797248425906e-10,
0.12650895102857465,0.5245277777777778,,no_root,,,1.791904147352328e-07,,,,3.006604180312313e-10,
0.12650895102857465,0.5295222222222222,,no_root,,,1.8089662860852595e-07,,,,3.031207662210749e-10,
0.12650895102857465,0.5345166666666666,,no_root,,,1.8260284248181912e-07,,,,3.055688556178628e-10,
0.12650895102857465,0.5395111111111112,,no_root,,,1.8430905635511232e-07,,,,3.0800452271099377e-10,
0.12650895102857465,0.5445055555555556,,no_root,,,1.8601527022840544e-07,,,,3.1042760184056965e-10,
0.12650895102857465,0.5495,703.0363646248909,root_q_gt_1,0.0,0.0,1.877214841016986e-07,271345.34646731,1085.6876459235637,1.5641896255965104e-10,3.128379251193021e-10,703.0363646250134
0.12650895102857465,0.5544944444444445,83.65306080990077,root_q_gt_1,0.0,0.0,1.894276979749918e-07,133122.63361412467,532.6407863238447,1.576176611753716e-10,3.152353223507432e-10,83.65306080990074
0.12650895102857465,0.5594888888888889,44.38129400589088,root_q_gt_1,0.0,0.0,1.9113391184828499e-07,107498.0186143421,430.113404524197,1.5880981047181056e-10,3.176196209436211e-10,44.381294005891554
0.12650895102857465,0.5644833333333333,30.159657851881942,root_q_gt_1,0.0,0.0,1.928401257215781e-07,94275.59660936352,377.2087927190243,1.599953229110207e-10,3.199906458220414e-10,30.15965785188189
0.12650895102857465,0.5694777777777777,22.815649857798636,root_q_gt_1,0.0,0.0,1.9454633959487128e-07,85691.70214826934,342.8635264682747,1.6117410966565236e-10,3.223482193313047e-10,22.81564985779857
0.12650895102857465,0.5744722222222223,18.331484727458683,root_q_gt_1,1.5922401114704408e-16,1.7126481682124417e-16,1.9625255346816448e-07,79471.52120520188,317.9757821482847,1.6234608056953226e-10,3.2469216113906446e-10,18.331484727458726
0.12650895102857465,0.5794666666666667,15.308792992274444,root_q_gt_1,3.161789893890659e-16,2.8138815105652857e-16,1.9795876734145762e-07,74660.4803070655,298.7261884657598,1.6351114406576714e-10,3.270222881315344e-10,15.308792992274533
0.12650895102857465,0.5844611111111111,13.133111384523708,root_q_gt_1,0.0,0.0,1.9966498121475077e-07,70774.6927736416,283.17865255019404,1.6466920715221576e-10,3.293384143044315e-10,13.133111384523732
0.12650895102857465,0.5894555555555556,11.492095182637197,root_q_gt_1,0.0,0.0,2.0137119508804397e-07,67537.7927756035,270.22739915774514,1.6582017532415686e-10,3.3164035064831373e-10,11.492095182637232
0.12650895102857465,0.59445,10.210162100319282,root_q_gt_1,0.0,0.0,2.0307740896133712e-07,64778.30128447705,259.18631863083766,1.6696395251397368e-10,3.3392790502794736e-10,10.210162100319314
0.12650895102857465,0.5994444444444444,9.181024520451652,root_q_gt_1,3.075470115873079e-16,3.1948028314474826e-16,2.047836228346303e-07,62383.108749446124,249.6028451025577,1.681004410276565e-10,3.362008820553129e-10,9.181024520451658
0.12650895102857465,0.6044388888888889,8.336574883508286,root_q_gt_1,0.0,0.0,2.064898367079234e-07,60274.008410933195,241.16406326476945,1.6922954147791074e-10,3.384590829558215e-10,8.336574883508282
0.12650895102857465,0.6094333333333333,7.631154813146583,root_q_gt_1,1.5174182111778678e-16,2.073959895032487e-16,2.0819605058121658e-07,58394.86305226843,233.645360890256,1.7035115271364119e-10,3.407023054272823e-10,7.631154813146585
0.12650895102857465,0.6144277777777778,7.033009809689733,root_q_gt_1,0.0,0.0,2.0990226445450978e-07,56704.12891326228,226.8805160489558,1.7146517174556365e-10,3.429303434911273e-10,7.03300980968974
0.12650895102857465,0.6194222222222222,6.519371139835756,root_q_gt_1,1.49789479090103e-16,2.0209352128739847e-16,2.1160847832780295e-07,55170.272738169464,220.74336012716645,1.7257149366767549e-10,3.451429873353509e-10,6.519371139835764
0.12650895102857465,0.6244166666666666,6.073487372707605,root_q_gt_1,2.976840262514095e-16,2.9931749360168804e-16,2.133146922010961e-07,53768.841790926526,215.13605458150116,1.7367001157429229e-10,3.473400231485847e-10,6.07348737270762
0.12650895102857465,0.6294111111111111,5.682759749187762,root_q_gt_1,1.4791315494343068e-16,9.853111005649556e-17,2.1502090607438927e-07,52480.5233937808,209.98132690325934,1.7476061647233607e-10,3.495212329446722e-10,5.682759749187762
0.12650895102857465,0.6344055555555556,5.337530456217962,root_q_gt_1,1.4700252586153665e-16,1.9464325752898004e-16,2.1672711994768245e-07,51289.820595912526,205.21717179817833,1.7584319718852965e-10,3.5168639437705925e-10,5.337530456217963
0.12650895102857465,0.6394,5.030271794134902,root_q_gt_1,1.4610976103156376e-16,1.9228625055680495e-16,2.184333338209756e-07,50184.12460235979,200.7931398552093,1.769176402711242e-10,3.5383528054224833e-10,5.030271794134901
0.12650895102857465,0.6443944444444445,4.755029584622239,root_q_gt_1,0.0,0.0,2.201395476942688e-07,49153.05024662445,196.66767868690684,1.779838298857544e-10,3.559676597715088e-10,4.7550295846222435
0.12650895102857465,0.6493888888888889,4.5070324333873115,root_q_gt_1,1.443764312584784e-16,1.8775105037991677e-16,2.2184576156756194e-07,48187.950351737665,192.80618982556408,1.7904164770497562e-10,3.580832954099512e-10,4.507032433387311
0.12650895102857465,0.6543833333333333,4.282411916794348,root_q_gt_1,1.4353520191309507e-16,9.278475464508097e-17,2.2355197544085508e-07,47281.55451064178,189.1795834370412,1.8009097279100156e-10,3.6018194558200306e-10,4.282411916794349
0.12650895102857465,0.6593777777777777,4.0779986143338,root_q_gt_1,0.0,0.0,2.2525818931414826e-07,46427.696146247814,185.76318625293578,1.811316814711117e-10,3.622633629422234e-10,4.0779986143338025
0.12650895102857465,0.6643722222222223,3.891171038489946,root_q_gt_1,1.4190204543484116e-16,1.8137068005223805e-16,2.2696440318744146e-07,45621.10333765521,182.53590463937294,1.821636472051538e-10,3.6432729441030766e-10,3.891171038489949
0.12650895102857465,0.6693666666666667,3.719742120135675,root_q_gt_1,1.4110952615652368e-16,1.7935043617782538e-16,2.2867061706073463e-07,44857.23645255551,179.4795749433604,1.8318674044450447e-10,3.663734808890089e-10,3.719742120135681
0.12650895102857465,0.6743611111111111,3.5618727905372323,root_q_gt_1,2.806653407081377e-16,2.6607165315301526e-16,2.3037683093402775e-07,44132.16064044303,176.57845332171743,1.8420082848179508e-10,3.6840165696359005e-10,3.5618727905372256
0.12650895102857465,0.6793555555555556,3.416005402507766,root_q_gt_1,1.3957120992429575e-16,1.7546134612285564e-16,2.3208304480732095e-07,43442.444635848806,173.81881083979295,1.8520577529064185e-10,3.7041155058128364e-10,3.4160054025077677
0.12650895102857465,0.68435,3.280811872876927,root_q_gt_1,1.3882488746724276e-16,1.7358989097527965e-16,2.3378925868061412e-07,42785.07965979788,171.1886089857607,1.8620144135453784e-10,3.7240288270907563e-10,3.2808118728769267
0.12650895102857465,0.6893444444444444,3.155152883643864,root_q_gt_1,4.142803681497604e-16,4.294137795027656e-16,2.3549547255390727e-07,42157.413845560965,168.67723729961438,1.871876834839856e-10,3.74375366967971e-10,3.155152883643858
0.12650895102857465,0.6943388888888888,3.0380454848660037,root_q_gt_1,0.0,0.0,2.372016864272004e-07,41557.09877878481,166.27529947335,1.8816435462084896e-10,3.763287092416979e-10,3.0380454848660015
0.12650895102857465,0.6993333333333334,2.928637147670549,root_q_gt_1,1.3667432966578389e-16,1.6825333266618426e-16,2.389079003004936e-07,40982.04558066152,163.9744376340757,1.8913130362880027e-10,3.782626072576005e-10,2.928637147670548
0.12650895102857465,0.7043277777777778,2.8261848172258026,root_q_gt_1,1.35986191333119e-16,1.665633284765569e-16,2.406141141737868e-07,40430.388574555654,161.76718696951173,1.9008837506861317e-10,3.801767501372263e-10,2.826184817225805
0.12650895102857465,0.7093222222222222,2.7300378765211697,root_q_gt_1,2.706241139631979e-16,2.473739828640275e-16,2.4232032804707993e-07,39900.45502801536,159.64685466188334,1.9103540895692217e-10,3.8207081791384443e-10,2.7300378765211724
0.12650895102857465,0.7143166666666667,2.6396241947603993,root_q_gt_1,1.3465172919806103e-16,1.6331032390676227e-16,2.440265419203731e-07,39390.73979894136,157.60741844398078,1.9197224050691464e-10,3.8394448101382934e-10,2.6396241947603993
0.12650895102857465,0.7193111111111111,2.554438627798194,root_q_gt_1,1.3400502005707622e-16,1.6174538810848678e-16,2.457327557936663e-07,38899.88396852977,155.6434411068142,1.9289869984924582e-10,3.857973996984917e-10,2.5544386277981954
0.12650895102857465,0.7243055555555555,2.474033482078432,root_q_gt_1,0.0,0.0,2.474389696669594e-07,38426.656736699224,153.74999806088775,1.938146117312791e-10,3.876292234625582e-10,2.474033482078433
0.12650895102857465,0.7293,2.3980105616873786,root_q_gt_1,1.3275175293156e-16,7.936706191241167e-17,2.4914518354025257e-07,37969.9400038871,151.92261564598266,1.9471979519252556e-10,3.8943959038505106e-10,2.3980105616873795
0.12650895102857465,0.7342944444444445,2.3260145000784607,root_q_gt_1,0.0,0.0,2.5085139741354577e-07,37528.715177746155,150.15721834305265,1.9561406321390868e-10,3.9122812642781737e-10,2.3260145000784607
0.12650895102857465,0.7392888888888889,2.2577271406288593,root_q_gt_1,1.3155093916693004e-16,7.793771707060488e-17,2.525576112868389e-07,37102.051832661775,148.4500833994934,1.9649722233819117e-10,3.929944446763824e-10,2.25772714062886
0.12650895102857465,0.7442833333333333,2.192862778394646,root_q_gt_1,2.6193966305335667e-16,2.317520406665755e-16,2.5426382516013206e-07,36689.09792021663,146.79780165995192,1.9736907225857298e-10,3.9473814451714607e-10,2.192862778394647
0.12650895102857465,0.7492777777777778,2.1311641128271392,root_q_gt_1,0.0,0.0,2.5597003903342526e-07,36289.07128424723,145.19724361697598,1.9822940537209377e-10,3.9645881074418753e-10,2.1311641128271384
0.12650895102857465,0.7542722222222222,2.072398790426707,root_q_gt_1,1.2984555463199867e-16,1.51860191004269e-16,2.5767625290671846e-07,35901.25227832446,143.645529872604,1.9907800629403978e-10,3.981560125880795e-10,2.072398790426708
0.12650895102857465,0.7592666666666666,2.016356439283139,root_q_gt_1,2.5860429908895417e-16,3.0118355512338874e-16,2.5938246678001155e-07,35524.97731887427,142.1400053435711,1.9991465132906009e-10,3.9982930265812007e-10,2.016356439283138
0.12650895102857465,0.7642611111111111,1.9628461156305925,root_q_gt_1,1.287710920580393e-16,1.4935732534837852e-16,2.6108868065330475e-07,35159.63323565384,140.67821665683763,2.0073910789411767e-10,4.014782157882354e-10,1.9628461156305934
0.12650895102857465,0.7692555555555556,1.9116940970163248,root_q_gt_1,1.282522883581468e-16,1.481562632395845e-16,2.6279489452659795e-07,34804.65230437848,139.25789227448993,2.0155113388774178e-10,4.031022677754836e-10,1.9116940970163259
0.12650895102857465,0.77425,1.862741968266541,root_q_gt_1,0.0,0.0,2.645011083998911e-07,34459.50786508013,137.87692496222914,2.023504769992678e-10,4.047009539985356e-10,1.8627419682665411
0.12650895102857465,0.7792444444444444,1.815844955756322,root_q_gt_1,5.090044685542564e-16,5.104826921120564e-16,2.6620732227318425e-07,34123.71044514668,136.5333562771525,2.0313687395085599e-10,4.062737479017122e-10,1.815844955756323
0.12650895102857465,0.7842388888888889,1.7708704730321048,root_q_gt_1,1.2676861285097737e-16,7.237411244279849e-17,2.6791353614647744e-07,33796.80431861878,135.22536280105717,2.039100496640231e-10,4.0782009932804627e-10,1.770870473032106
0.12650895102857465,0.7892333333333333,1.7276968469651897,root_q_gt_1,2.525961789011428e-16,2.1551355509290753e-16,2.696197500197706e-07,33478.36444374279,133.95124388719563,2.046697163411854e-10,4.093394326823709e-10,1.7276968469651914
0.12650895102857465,0.7942277777777778,1.6862121986198553,root_q_gt_1,0.0,0.0,2.7132596389306374e-07,33167.993729413945,132.709410722963,2.0541557245126123e-10,4.1083114490252245e-10,1.6862121986198555
0.12650895102857465,0.7992222222222222,1.6463134571239397,root_q_gt_1,1.2539283289579416e-16,1.4162345936701516e-16,2.7303217776635694e-07,32865.32058832565,131.4983765397325,2.0614730160665462e-10,4.122946032133092e-10,1.6463134571239413
0.12650895102857465,0.8042166666666667,1.6079054882089021,root_q_gt_1,1.2495805336662262e-16,1.4064304878245179e-16,2.747383916396501e-07,32569.996740633083,130.3167478250309,2.068645713169113e-10,4.1372914263382266e-10,1.607905488208903
0.12650895102857465,0.8092111111111111,1.5709003218787103,root_q_gt_1,2.490703262728087e-16,2.793854300156877e-16,2.7644460551294323e-07,32281.695236953332,129.16321641230772,2.0756703160190248e-10,4.1513406320380486e-10,1.570900321878709
0.12650895102857465,0.8142055555555555,1.5352164659824787,root_q_gt_1,1.2412417161852374e-16,1.3877220736965457e-16,2.7815081938623643e-07,32000.108673730338,128.0365523403808,2.0825431344449326e-10,4.165086268889865e-10,1.5352164659824796
0.12650895102857465,0.8192,1.500778294391263,root_q_gt_1,4.949004105642185e-16,4.825846014180582e-16,2.7985703325952963e-07,31724.94757752433,126.93559738877032,2.089260270591584e-10,4.1785205411831657e-10,1.5007782943912638
0.12650895102857465,0.8241944444444445,1.467515500084897,root_q_gt_1,3.7001398616841062e-16,3.4254966725782604e-16,2.815632471328227e-07,31455.938937754352,125.85925920701288,2.0958175994879966e-10,4.191635198975995e-10,1.4675155000848972
0.12650895102857465,0.8291888888888889,1.4353626047955144,root_q_gt_1,2.459258109786753e-16,2.723754739546082e-16,2.832694610061159e-07,31192.824869914315,124.80650596601696,2.102210747169077e-10,4.204421494338155e-10,1.4353626047955153
0.12650895102857465,0.8341833333333333,1.4042585179751434,root_q_gt_1,0.0,0.0,2.8497567487940907e-07,30935.361393368323,123.7763614678647,2.1084350659597897e-10,4.2168701319195793e-10,1.4042585179751441
0.12650895102857465,0.8391777777777778,1.374146138790977,root_q_gt_1,0.0,0.0,2.8668188875270227e-07,30683.317309564336,122.7679006574005,2.1144856064546573e-10,4.2289712129093146e-10,1.3741461387909772
0.12650895102857465,0.8441722222222222,1.3449719956320638,root_q_gt_1,1.4629268428862875e-15,1.4725334898838338e-15,2.883881026259954e-07,30436.473167929504,121.7802454846451,2.120357085631089e-10,4.2407141712621716e-10,1.3449719956320594
0.12650895102857465,0.8491666666666666,1.3166859182573198,root_q_gt_1,1.2158448254582212e-16,1.3315150260846392e-16,2.9009431649928856e-07,30194.62030785492,120.81256107165338,2.1260438504181759e-10,4.252087700836351e-10,1.3166859182573198
0.12650895102857465,0.8541611111111111,1.289240738244363,root_q_gt_1,0.0,0.0,2.9180053037258176e-07,29957.55996606454,119.86405214098248,2.1315398358966698e-10,4.2630796717933397e-10,1.2892407382443631
0.12650895102857465,0.8591555555555556,1.2625920138235813,root_q_gt_1,3.6291082271995006e-16,3.9542885326047666e-16,2.935067442458749e-07,29725.102439297916,118.93395966547774,2.1368385171221102e-10,4.273677034244222e-10,1.2625920138235822
0.12650895102857465,0.86415,1.2366977755113522,root_q_gt_1,2.413651212463227e-16,2.6236675182412725e-16,2.952129581191681e-07,29497.06629262247,118.02155770062824,2.1419328533306827e-10,4.2838657066613664e-10,1.2366977755113535
0.12650895102857465,0.8691444444444445,1.211518289193208,root_q_gt_1,1.2040809970723446e-16,1.3058736986653915e-16,2.9691917199246125e-07,29273.27760380665,117.12615036120648,2.14681522299027e-10,4.2936304459805394e-10,1.2115182891932081
0.12650895102857465,0.8741388888888889,1.1870158334522225,root_q_gt_1,1.201471824418344e-16,1.3002203276756248e-16,2.986253858657544e-07,29053.569234003182,116.24706890317835,2.1514773477768662e-10,4.302954695553732e-10,1.1870158334522218
0.12650895102857465,0.8791333333333333,1.1631544879832734,root_q_gt_1,1.199001428983266e-16,1.2948789520819846e-16,3.003315997390476e-07,28837.780114454872,115.38366886972118,2.155910203059723e-10,4.3118204061194464e-10,1.1631544879832738
0.12650895102857465,0.8841277777777777,1.1398999298673036,root_q_gt_1,2.3933472830406435e-16,2.5797119543489957e-16,3.0203781361234074e-07,28625.75453796267,114.53532725629633,2.1601039118269187e-10,4.3202078236538385e-10,1.139899929867304
0.12650895102857465,0.8891222222222223,1.117219234278812,root_q_gt_1,1.1944928533849334e-16,1.285159058261662e-16,3.037440274856339e-07,28417.341442320485,113.70143964357963,2.1640476181193167e-10,4.328095236238634e-10,1.117219234278812
0.12650895102857465,0.8941166666666667,1.0950806758292564,root_q_gt_1,1.192464101782198e-16,1.2807972835181677e-16,3.054502413589271e-07,28212.393670639525,112.88141723792401,2.1677293348830278e-10,4.335458669766056e-10,1.0950806758292575
0.12650895102857465,0.8991111111111111,1.073453526154398,root_q_gt_1,0.0,0.0,3.0715645523222023e-07,28010.76719017894,112.07468374580026,2.1711357595796354e-10,4.342271519159271e-10,1.073453526154398
0.12650895102857465,0.9041055555555556,1.052307842451898,root_q_gt_1,0.0,0.0,3.0886266910551343e-07,27812.32024655786,111.28067198969059,2.1742520487336913e-10,4.3485040974673825e-10,1.0523078424518983
0.12650895102857465,0.9091,1.0316142403394768,root_q_gt_1,0.0,0.0,3.105688829788066e-07,27616.91242341895,110.49882014568156,2.177061539584738e-10,4.354123079169476e-10,1.0316142403394772
0.12650895102857465,0.9140944444444444,1.0113436424366573,root_q_gt_1,0.0,0.0,3.122750968520997e-07,27424.40356778098,109.72856744366146,2.1795454027428802e-10,4.3590908054857603e-10,1.0113436424366575
0.12650895102857465,0.9190888888888888,0.991466991164306,physical_root,2.369675482497775e-16,1.8967006294457047e-16,3.1398131072539287e-07,27234.65252694386,108.96934911351472,2.1816822035931572e-10,4.3633644071863133e-10,0.9914669911643056
0.12650895102857465,0.9240833333333334,0.97195490990767,physical_root,2.486147784549173e-15,2.524846954874468e-15,3.1568752459868607e-07,27047.51562146616,108.22059027530858,2.1834473411497596e-10,4.3668946822995083e-10,0.9719549099076654
0.12650895102857465,0.9290777777777778,0.9527772900808898,physical_root,1.1831402593159225e-16,1.260846552598536e-16,3.1739373847197927e-07,26862.844746434042,107.48169834222574,2.184812319481709e-10,4.3696246389634185e-10,0.9527772900808905
0.12650895102857465,0.9340722222222222,0.9339027713798489,physical_root,4.730544230928363e-16,5.039088594006841e-16,3.1909995234527236e-07,26680.484943246538,106.75205330496479,2.1857437859499069e-10,4.3714875718998117e-10,0.9339027713798479
0.12650895102857465,0.9390666666666667,0.9152980662028927,physical_root,0.0,0.0,3.2080616621856556e-07,26500.27120471887,106.03099494854754,2.1862022375067863e-10,4.3724044750135726e-10,0.9152980662028923
0.12650895102857465,0.9440611111111111,0.8969270525030355,physical_root,2.3648431732653887e-16,2.5186305409348257e-16,3.225123800918587e-07,26322.02414628256,105.31780553223363,2.1861402425759278e-10,4.3722804851518547e-10,0.8969270525030351
0.12650895102857465,0.9490555555555555,0.8787495140303166,physical_root,2.365536024404287e-16,1.890079929428052e-16,3.242185939651519e-07,26145.543955649453,104.61168558134779,2.185499935372303e-10,4.370999870744605e-10,0.8787495140303168
0.12650895102857465,0.95405,0.8607193269326933,physical_root,1.301813544711361e-15,1.3246198859361744e-15,3.2592480783844506e-07,25970.601644212627,103.91171888300916,2.1842093802161849e-10,4.368418760432364e-10,0.8607193269326913
0.12650895102857465,0.9590444444444445,0.8427817435541138,physical_root,1.1845690263705617e-16,1.2638936025581552e-16,3.2763102171173825e-07,25796.92590294996,103.21681989491019,2.1821771097192102e-10,4.364354219438421e-10,0.8427817435541142
0.12650895102857465,0.9640388888888889,0.8248691338487472,physical_root,2.372283674102595e-16,1.9008781475394748e-16,3.2933723558503145e-07,25624.1824529688,102.52565112418887,2.1792835675152223e-10,4.3585671350304456e-10,0.8248691338487478
0.12650895102857465,0.9690333333333333,0.8068939344303185,physical_root,0.0,0.0,3.3104344945832455e-07,25451.939811656757,101.83648615339305,2.1753669868114847e-10,4.3507339736229693e-10,0.8068939344303186
0.12650895102857465,0.9740277777777778,0.7887361559349174,physical_root,2.382214728931625e-16,2.555768926092487e-16,3.3274966333161775e-07,25279.608588170995,101.14696675392207,2.1701984987621192e-10,4.3403969975242395e-10,0.7887361559349175
0.12650895102857465,0.9790222222222222,0.7702192107457438,physical_root,1.1948314962567342e-16,1.2858878556667595e-16,3.344558772049109e-07,25106.323963574316,100.45363267392972,2.1634342769892832e-10,4.326868553978567e-10,0.770219210745744
0.12650895102857465,0.9840166666666667,0.7510571116558687,physical_root,3.599339008344754e-16,3.8896813251752625e-16,3.361620910782041e-07,24930.688896727817,99.75089417205837,2.1545117658286038e-10,4.309023531657209e-10,0.7510571116558694
0.12650895102857465,0.9890111111111111,0.7307162008892757,physical_root,2.413147318628762e-16,1.9669291165747833e-16,3.3786830495149724e-07,24750.101501796045,99.02834076828896,2.1423801143620762e-10,4.2847602287241513e-10,0.730716200889276
0.12650895102857465,0.9940055555555556,0.7079193263821115,physical_root,4.866816936739832e-16,5.333592118514824e-16,3.3957451882479044e-07,24558.34267452916,98.26108902628965,2.1245421373583048e-10,4.2490842747166116e-10,0.7079193263821122
0.12650895102857465,0.999,0.6764806950845327,physical_root,1.2373462076492625e-16,1.3790252981836063e-16,3.4128073269808353e-07,24325.30748058244,97.32868523006742,2.0890995569777807e-10,4.178199113955562e-10,0.6764806950845326
0.13020307909342316,0.1,,not_superradiant,,,4.060189299229335e-08,,,,8.103966373678455e-11,
0.13020307909342316,0.10499444444444445,,not_superradiant,,,4.262973198118622e-08,,,,8.506752230544342e-11,
0.13020307909342316,0.1099888888888889,,not_superradiant,,,4.46575709700791e-08,,,,8.909250668215017e-11,
0.13020307909342316,0.11498333333333334,,not_superradiant,,,4.668540995897197e-08,,,,9.311447877143566e-11,
0.13020307909342316,0.11997777777777778,,not_superradiant,,,4.871324894786485e-08,,,,9.713330028278483e-11,
0.13020307909342316,0.12497222222222223,,not_superradiant,,,5.0741087936757714e-08,,,,1.0114883272096582e-10,
0.13020307909342316,0.12996666666666667,,not_superradiant,,,5.276892692565059e-08,,,,1.0516093737624631e-10,
0.13020307909342316,0.13496111111111112,,not_superradiant,,,5.4796765914543464e-08,,,,1.0916947531449068e-10,
0.13020307909342316,0.13995555555555556,,not_superradiant,,,5.6824604903436336e-08,,,,1.131743073671326e-10,
0.13020307909342316,0.14495000000000002,,not_superradiant,,,5.885244389232922e-08,,,,1.1717529412101512e-10,
0.13020307909342316,0.14994444444444444,,not_superradiant,,,6.088028288122209e-08,,,,1.2117229590809422e-10,
0.13020307909342316,0.1549388888888889,,not_superradiant,,,6.290812187011496e-08,,,,1.2516517279499726e-10,
0.13020307909342316,0.15993333333333334,,not_superradiant,,,6.493596085900783e-08,,,,1.2915378457243008e-10,
0.13020307909342316,0.16492777777777778,,not_superradiant,,,6.696379984790071e-08,,,,1.3313799074442678e-10,
0.13020307909342316,0.16992222222222222,,not_superradiant,,,6.899163883679357e-08,,,,1.371176505174338e-10,
0.13020307909342316,0.17491666666666666,,not_superradiant,,,7.101947782568645e-08,,,,1.4109262278922106e-10,
0.13020307909342316,0.17991111111111113,,not_superradiant,,,7.304731681457933e-08,,,,1.4506276613761348e-10,
0.13020307909342316,0.18490555555555555,,not_superradiant,,,7.507515580347218e-08,,,,1.4902793880903417e-10,
0.13020307909342316,0.1899,,not_superradiant,,,7.710299479236507e-08,,,,1.5298799870685205e-10,
0.13020307909342316,0.19489444444444445,,not_superradiant,,,7.913083378125794e-08,,,,1.5694280337952367e-10,
0.13020307909342316,0.1998888888888889,,not_superradiant,,,8.115867277015082e-08,,,,1.6089221000852396e-10,
0.13020307909342316,0.20488333333333336,,not_superradiant,,,8.31865117590437e-08,,,,1.6483607539605368e-10,
0.13020307909342316,0.20987777777777777,,not_superradiant,,,8.521435074793656e-08,,,,1.6877425595251637e-10,
0.13020307909342316,0.21487222222222224,,not_superradiant,,,8.724218973682944e-08,,,,1.7270660768375502e-10,
0.13020307909342316,0.21986666666666668,,not_superradiant,,,8.927002872572232e-08,,,,1.7663298617803733e-10,
0.13020307909342316,0.22486111111111112,,not_superradiant,,,9.129786771461518e-08,,,,1.8055324659278222e-10,
0.13020307909342316,0.22985555555555556,,not_superradiant,,,9.332570670350806e-08,,,,1.8446724364101367e-10,
0.13020307909342316,0.23485,,not_superradiant,,,9.535354569240094e-08,,,,1.8837483157753303e-10,
0.13020307909342316,0.23984444444444444,,not_superradiant,,,9.738138468129379e-08,,,,1.9227586418479894e-10,
0.13020307909342316,0.2448388888888889,,not_superradiant,,,9.940922367018667e-08,,,,1.9617019475850107e-10,
0.13020307909342316,0.24983333333333335,,not_superradiant,,,1.0143706265907955e-07,,,,2.000576760928168e-10,
0.13020307909342316,0.25482777777777776,,not_superradiant,,,1.0346490164797241e-07,,,,2.0393816046533903e-10,
0.13020307909342316,0.25982222222222223,,not_superradiant,,,1.0549274063686529e-07,,,,2.0781149962165993e-10,
0.13020307909342316,0.2648166666666667,,not_superradiant,,,1.0752057962575818e-07,,,,2.11677544759598e-10,
0.13020307909342316,0.2698111111111111,,not_superradiant,,,1.0954841861465105e-07,,,,2.155361465130551e-10,
0.13020307909342316,0.2748055555555555,,not_superradiant,,,1.1157625760354392e-07,,,,2.193871549354871e-10,
0.13020307909342316,0.27980000000000005,,not_superradiant,,,1.1360409659243681e-07,,,,2.2323041948297342e-10,
0.13020307909342316,0.28479444444444446,,not_superradiant,,,1.1563193558132967e-07,,,,2.2706578899686955e-10,
0.13020307909342316,0.2897888888888889,,not_superradiant,,,1.1765977457022252e-07,,,,2.3089311168602633e-10,
0.13020307909342316,0.29478333333333334,,not_superradiant,,,1.1968761355911542e-07,,,,2.347122351085572e-10,
0.13020307909342316,0.2997777777777778,,not_superradiant,,,1.217154525480083e-07,,,,2.385230061531367e-10,
0.13020307909342316,0.3047722222222222,,not_superradiant,,,1.2374329153690115e-07,,,,2.4232527101980973e-10,
0.13020307909342316,0.3097666666666667,,not_superradiant,,,1.2577113052579405e-07,,,,2.4611887520029483e-10,
