x,omega_M,population_211,population_21m1,norm
-10145.060078188242,8.011552391528703e-08,0.9998314323365682,2.462687531006656e-05,0.9998560592118783
-10145.060065632104,8.01155239182382e-08,0.9998316308352856,2.435888239181255e-05,0.9998559897176774
-10145.060053075966,8.011552392118938e-08,0.9998318703295882,2.4050712547620762e-05,0.9998559210421358
-10145.060040519827,8.011552392414054e-08,0.9998321446337881,2.3708656692348317e-05,0.9998558532904804
-10145.06002796369,8.011552392709171e-08,0.9998324468813784,2.333966774225525e-05,0.9998557865491207
-10145.060015407551,8.011552393004288e-08,0.999832769664715,2.295121925288e-05,0.9998557208839679
-10145.060002851413,8.011552393299405e-08,0.9998331051851583,2.2551154012516514e-05,0.9998556563391708
-10145.059990295274,8.011552393594523e-08,0.9998334454106355,2.2147525657206514e-05,0.9998555929362927
-10145.059977739136,8.01155239388964e-08,0.9998337822374365,2.1748436504474658e-05,0.999855530673941
-10145.059965182998,8.011552394184757e-08,0.9998341076529915,2.136187486983507e-05,0.9998554695278613
-10145.059955138087,8.01155239442085e-08,0.999834354541533,2.1066842614939443e-05,0.999855421384148
-10145.05994258195,8.011552394715968e-08,0.9998346401275077,2.0721988138737732e-05,0.9998553621156464
-10145.05993002581,8.011552395011085e-08,0.9998348936949922,2.04100852744067e-05,0.9998553037802667
-10145.059917469673,8.011552395306202e-08,0.9998351089828098,2.0137292806250394e-05,0.9998552462756161
-10145.059904913534,8.011552395601319e-08,0.9998352805154727,1.990896746835435e-05,0.999855189482941
-10145.059892357396,8.011552395896436e-08,0.9998354037108036,1.9729558751953743e-05,0.9998551332695556
-10145.059879801258,8.011552396191554e-08,0.9998354749693309,1.960252221155431e-05,0.9998550774915425
-10145.059865214756,8.011552396534392e-08,0.9998354892249022,1.9523814074934063e-05,0.9998550130389771
-10145.059848159877,8.011552396935246e-08,0.9998354099703287,1.952786226319032e-05,0.9998549378325919
-10145.059829797807,8.011552397366826e-08,0.9998352094518365,1.9647158878012597e-05,0.9998548566107145
-10145.059815893306,8.011552397693635e-08,0.9998349810743737,1.981356895078784e-05,0.9998547946433245
-10145.059801988806,8.011552398020442e-08,0.999834691135208,2.0040920887251316e-05,0.9998547320560952
-10145.059788084305,8.011552398347252e-08,0.9998343452398015,2.032342649376332e-05,0.9998546686662952
-10145.059774179805,8.011552398674061e-08,0.9998339503519192,2.065395960299306e-05,0.9998546043115223
-10145.059760275304,8.01155239900087e-08,0.999833514618138,2.102423549289502e-05,0.9998545388536308
-10145.059746370804,8.011552399327678e-08,0.9998330471638247,2.142501823012538e-05,0.9998544721820548
-10145.059732466303,8.011552399654487e-08,0.9998325578656866,2.1846350752030153e-05,0.9998544042164386
-10145.059718561803,8.011552399981296e-08,0.9998320571065596,2.2277801958493855e-05,0.9998543349085182
-10145.059704657302,8.011552400308105e-08,0.9998315555185224,2.2708724684658013e-05,0.9998542642432071
-10145.059690752802,8.011552400634913e-08,0.9998310637206864,2.3128518177198347e-05,0.9998541922388636
-10145.059676848301,8.011552400961722e-08,0.999830592058128,2.352688860611655e-05,0.999854118946734
-10145.0596629438,8.011552401288531e-08,0.9998301503483769,2.389410121259449e-05,0.9998540444495895
-10145.0596490393,8.01155240161534e-08,0.9998297476416725,2.4221217919188714e-05,0.9998539688595918
-10145.0596351348,8.011552401942148e-08,0.9998293920008375,2.4500314605468276e-05,0.999853892315443
-10145.059621230299,8.011552402268957e-08,0.9998290903061219,2.4724672770379438e-05,0.9998538149788923
-10145.059610106699,8.011552402530405e-08,0.9998288915580449,2.4861102013696672e-05,0.9998537526600586
-10145.059596202198,8.011552402857214e-08,0.9998286999165658,2.497444599932151e-05,0.9998536743625651
-10145.059580043519,8.011552403237003e-08,0.9998285597769083,2.5023290935384536e-05,0.9998535830678437
-10145.059563321294,8.01155240363004e-08,0.999828509737612,2.4978841306901007e-05,0.9998534885789189
-10145.05954659907,8.011552404023076e-08,0.9998285547335326,2.4839704417966605e-05,0.9998533944379505
-10145.059531454928,8.011552404379021e-08,0.9998286734246346,2.463634867925777e-05,0.9998533097733138
-10145.05951867791,8.01155240467933e-08,0.999828826751633,2.4412213713896826e-05,0.9998532389653468
-10145.059505900892,8.011552404979639e-08,0.9998290238608767,2.414500697170692e-05,0.9998531688678484
-10145.059493123874,8.011552405279948e-08,0.9998292591990964,2.3840398076625427e-05,0.9998530995971731
-10145.059480346856,8.011552405580255e-08,0.9998295264349435,2.3504817236369276e-05,0.9998530312521798
-10145.059467569838,8.011552405880564e-08,0.9998298185927462,2.3145319482356565e-05,0.9998529639122286
-10145.05945479282,8.011552406180873e-08,0.9998301281992655,2.2769436322212124e-05,0.9998528976355877
-10145.059442015801,8.011552406481182e-08,0.9998304474403626,2.238501792259948e-05,0.9998528324582853
-10145.059429238783,8.011552406781491e-08,0.9998307683242957,2.2000069127837074e-05,0.9998527683934236
-10145.059416461765,8.011552407081798e-08,0.9998310828482357,2.162258273827058e-05,0.999852705430974
-10145.059403684747,8.011552407382107e-08,0.9998313831645322,2.126037351942293e-05,0.9998526435380517
-10145.059390907729,8.011552407682416e-08,0.9998316617432763,2.092091638775832e-05,0.999852582659664
-10145.05937813071,8.011552407982725e-08,0.9998319115277953,2.061119212220701e-05,0.9998525227199174
-10145.059365353693,8.011552408283034e-08,0.9998321260798688,2.0337543784619257e-05,0.9998524636236534
-10145.059352576674,8.011552408583342e-08,0.99983229971168,2.010554680069576e-05,0.9998524052584806
-10145.059339799656,8.01155240888365e-08,0.9998324276017992,1.9919895360680153e-05,0.9998523474971599
-10145.059327022638,8.01155240918396e-08,0.9998325058928363,1.978430745244077e-05,0.9998522902002888
-10145.059313130841,8.01155240951047e-08,0.9998325314751791,1.9696782433143327e-05,0.9998522282576123
-10145.059296943926,8.011552409890924e-08,0.99983248037843,1.9675908345576633e-05,0.9998521562867756
-10145.059278265206,8.011552410329945e-08,0.99983231260987,1.976050209224815e-05,0.9998520731119623
-10145.059266041317,8.011552410617253e-08,0.9998321412978375,1.9877088652328127e-05,0.9998520183864898
-10145.059251894409,8.01155241094976e-08,0.9998318855580588,2.0069003874693478e-05,0.9998519545619335
-10145.0592377475,8.011552411282265e-08,0.9998315728754901,2.0317157036327374e-05,0.9998518900325264
-10145.059223600592,8.011552411614772e-08,0.9998312095818795,2.061504666888673e-05,0.9998518246285484
-10145.059209453684,8.011552411947279e-08,0.9998308032768636,2.095492623610818e-05,0.9998517582030997
-10145.059195306776,8.011552412279784e-08,0.9998303626305035,2.132800526297908e-05,0.9998516906357665
-10145.059181159868,8.011552412612291e-08,0.9998298971592092,2.1724676392188814e-05,0.9998516218356014
-10145.05916701296,8.011552412944798e-08,0.999829416980837,2.2134762506340436e-05,0.9998515517433434
-10145.059152866052,8.011552413277303e-08,0.9998289325552632,2.2547777562417634e-05,0.9998514803328256
-10145.059138719143,8.01155241360981e-08,0.9998284544170788,2.2953194456289018e-05,0.9998514076115351
-10145.059124572235,8.011552413942317e-08,0.9998279929072375,2.334071307743566e-05,0.9998513336203149
-10145.059110425327,8.011552414274822e-08,0.9998275579104873,2.3700521731073885e-05,0.9998512584322183
-10145.059096278419,8.011552414607329e-08,0.9998271586052514,2.4023545295424422e-05,0.9998511821505468
-10145.05908213151,8.011552414939836e-08,0.999826803232283,2.430167384064543e-05,0.9998511049061236
-10145.059067984603,8.011552415272341e-08,0.9998264988879239,2.4527965953234613e-05,0.9998510268538771
-10145.059053837695,8.011552415604848e-08,0.9998262513471485,2.4696821671842184e-05,0.9998509481688204
-10145.059039690786,8.011552415937355e-08,0.9998260649208027,2.480412073010836e-05,0.9998508690415329
-10145.059023230888,8.011552416324225e-08,0.999825928483984,2.4848203955727707e-05,0.9998507766879398
-10145.059006192741,8.011552416724686e-08,0.9998258798401113,2.4801253414578965e-05,0.9998506810935258
-10145.058989154595,8.011552417125147e-08,0.9998259236480157,2.4662210313775986e-05,0.9998505858583295
-10145.05897453429,8.011552417468781e-08,0.999826031138156,2.4473548658855664e-05,0.9998505046868149
-10145.058961525878,8.011552417774528e-08,0.9998261767621014,2.4256303140429472e-05,0.9998504330652418
-10145.058948517466,8.011552418080275e-08,0.9998263646138215,2.3997530668321027e-05,0.9998503621444897
-10145.058935509054,8.011552418386022e-08,0.9998265891187764,2.3702919675577648e-05,0.999850292038452
-10145.058922500642,8.011552418691769e-08,0.9998268439296744,2.337891348645758e-05,0.9998502228431608
-10145.058912093913,8.011552418936367e-08,0.9998270649248234,2.310326972953866e-05,0.999850168194553
-10145.058899085501,8.011552419242114e-08,0.9998273563649155,2.2744451225803962e-05,0.9998501008161413
-10145.05888607709,8.011552419547862e-08,0.9998276574586552,2.2377048220733693e-05,0.9998500345068759
-10145.058873068678,8.011552419853609e-08,0.9998279602890988,2.2008991253080245e-05,0.9998499692803519
-10145.058860060266,8.011552420159357e-08,0.9998282569251478,2.1648201679620707e-05,0.9998499051268274
-10145.058847051854,8.011552420465104e-08,0.9998285395923393,2.130242116215201e-05,0.9998498420135015
-10145.058834043442,8.011552420770851e-08,0.9998288008397644,2.0979045523582073e-05,0.999849779885288
-10145.05882103503,8.011552421076599e-08,0.99982903369953,2.0684966537228278e-05,0.9998497186660672
-10145.058808026619,8.011552421382346e-08,0.9998292318353538,2.0426425032179442e-05,0.999849658260386
-10145.058795018207,8.011552421688093e-08,0.9998293896771256,2.020887844402475e-05,0.9998495985555697
-10145.058782009795,8.01155242199384e-08,0.9998295025385783,2.0036885620072868e-05,0.9998495394241983
-10145.058769001384,8.011552422299587e-08,0.9998295667155844,1.991401130846623e-05,0.999849480726893
-10145.05875438274,8.011552422643182e-08,0.9998295774954918,1.983760178633616e-05,0.9998494150972782
-10145.058736789686,8.011552423056685e-08,0.9998295017550325,1.9834527445159868e-05,0.9998493362824776
-10145.058717929349,8.011552423499976e-08,0.9998293130597923,1.9938519796612773e-05,0.9998492515795889
-10145.058703624425,8.011552423836195e-08,0.9998290984560464,2.008845543090232e-05,0.9998491869114773
-10145.058689319501,8.011552424172415e-08,0.9998288263756927,2.029528981892073e-05,0.9998491216655117
-10145.058675014578,8.011552424508636e-08,0.9998285022148221,2.0553451598264217e-05,0.9998490556664203
-10145.058660709654,8.011552424844856e-08,0.9998281327072936,2.0856051819479258e-05,0.9998489887591131
-10145.05864640473,8.011552425181077e-08,0.999827725745197,2.1195067454047156e-05,0.999848920812651
-10145.058632099806,8.011552425517297e-08,0.9998272901697559,2.1561553819942186e-05,0.9998488517235758
-10145.058617794883,8.011552425853518e-08,0.9998268355382093,2.194588030395442e-05,0.9998487814185132
-10145.058603489959,8.011552426189737e-08,0.9998263718728132,2.2337983171903594e-05,0.9998487098559851
-10145.058589185035,8.011552426525957e-08,0.9998259093985523,2.2727628833263738e-05,0.9998486370273856
-10145.058574880111,8.011552426862178e-08,0.9998254582764234,2.310468067609039e-05,0.9998485629570996
-10145.058563436172,8.011552427131154e-08,0.9998251121775128,2.339066635381055e-05,0.9998485028438666
-10145.058549131249,8.011552427467375e-08,0.9998247058843427,2.372081760387569e-05,0.9998484267019465
-10145.058534826325,8.011552427803595e-08,0.9998243368449073,2.401270773102913e-05,0.9998483495526383
-10145.058520521401,8.011552428139814e-08,0.9998240126725816,2.425885940761463e-05,0.9998482715319892
-10145.058506216477,8.011552428476035e-08,0.9998237397886923,2.4453009605784536e-05,0.9998481927982981
-10145.058491911554,8.011552428812255e-08,0.9998235232592766,2.4590268648529905e-05,0.9998481135279251
-10145.058477001421,8.0115524291627e-08,0.9998233614001368,2.466913738885566e-05,0.9998480305375257
-10145.058459670454,8.011552429570044e-08,0.9998232579436434,2.4675953141797968e-05,0.9998479338967852
-10145.058442339487,8.011552429977388e-08,0.9998232456700712,2.4591738109934066e-05,0.9998478374081812
-10145.058425820598,8.011552430365645e-08,0.9998233159430858,2.442996071500871e-05,0.9998477459038009
-10145.058412550025,8.011552430677554e-08,0.9998234265991008,2.4246319656627375e-05,0.9998476729187574
-10145.05839927945,8.011552430989463e-08,0.9998235811647368,2.401938568292725e-05,0.9998476005504198
-10145.058386008877,8.011552431301373e-08,0.9998237745528307,2.3754368178782197e-05,0.9998475289210095
-10145.058372738304,8.011552431613281e-08,0.999824000821697,2.345731414367488e-05,0.9998474581358406
-10145.05835946773,8.01155243192519e-08,0.9998242533108003,2.3134970211051902e-05,0.9998473882810113
-10145.058346197156,8.0115524322371e-08,0.9998245247921249,2.279462940664154e-05,0.9998473194215316
-10145.058332926583,8.011552432549009e-08,0.9998248076338063,2.2443966124547177e-05,0.9998472515999308
-10145.05831965601,8.011552432860918e-08,0.9998250939723183,2.209086305347552e-05,0.9998471848353718
-10145.058306385436,8.011552433172827e-08,0.9998253758893365,2.1743233954628353e-05,0.9998471191232912
-10145.058293114862,8.011552433484737e-08,0.9998256455892992,2.140884627404248e-05,0.9998470544355732
-10145.058279844288,8.011552433796645e-08,0.9998258955736855,2.1095147563947658e-05,0.9998469907212495
-10145.058266573715,8.011552434108554e-08,0.9998261188081191,2.0809099590478266e-05,0.9998469279077096
-10145.058253303141,8.011552434420463e-08,0.9998263088785714,2.0557023821266472e-05,0.9998468659023927
-10145.058240032567,8.011552434732372e-08,0.9998264601332,2.0344461720439474e-05,0.9998468045949204
-10145.058226761994,8.011552435044282e-08,0.9998265678066869,2.0176052936546884e-05,0.9998467438596235
-10145.05821349142,8.011552435356191e-08,0.9998266281243435,2.005543405884536e-05,0.9998466835584023
-10145.058202276841,8.011552435619776e-08,0.9998266401479321,1.9992681272203718e-05,0.9998466328292043
-10145.058186015667,8.011552436001976e-08,0.9998265921342658,1.996731208097634e-05,0.9998465594463468
-10145.058169754493,8.011552436384175e-08,0.9998264660747307,2.0019938455188064e-05,0.9998464860131859
-10145.058153493319,8.011552436766375e-08,0.9998262637473201,2.0148498836327044e-05,0.9998464122461564
-10145.058137232145,8.011552437148575e-08,0.99982598948577,2.0348388206615795e-05,0.9998463378739766
-10145.05812097097,8.011552437530775e-08,0.999825650024593,2.0612622124732198e-05,0.9998462626467177
-10145.05810544131,8.01155243789578e-08,0.9998252731322228,2.0916670208778772e-05,0.9998461898024316
-10145.058092837706,8.011552438192014e-08,0.9998249358893937,2.119396100368138e-05,0.9998461298503973
-10145.058080234101,8.011552438488246e-08,0.9998245765629117,2.149251415248804e-05,0.9998460690770642
-10145.058067630496,8.011552438784479e-08,0.9998242011994389,2.1806231045436527e-05,0.9998460074304844
-10145.058055026891,8.011552439080711e-08,0.9998238161526021,2.2128723916514226e-05,0.9998459448765186
-10145.058042423287,8.011552439376944e-08,0.9998234279536928,2.2453445782886784e-05,0.9998458813994757
-10145.058029819682,8.011552439673176e-08,0.9998230431791443,2.277382323311433e-05,0.9998458170023774
-10145.058017216077,8.01155243996941e-08,0.9998226683174715,2.3083389371979313e-05,0.9998457517068434
-10145.058004612472,8.011552440265643e-08,0.999822309638368,2.3375914234239666e-05,0.9998456855526023
-10145.057992008868,8.011552440561875e-08,0.9998219730665977,2.364553003842504e-05,0.9998456185966361
-10145.057979405263,8.011552440858108e-08,0.9998216640632163,2.3886848763568348e-05,0.9998455509119798
-10145.057966801658,8.01155244115434e-08,0.9998213875165058,2.40950696941008e-05,0.9998454825862
-10145.057954198053,8.011552441450573e-08,0.9998211476447947,2.426607478760996e-05,0.9998454137195822
-10145.057941594448,8.011552441746807e-08,0.999820947913097,2.4396509972399902e-05,0.9998453444230694
-10145.057926434136,8.011552442103131e-08,0.9998207645219679,2.4496147109546093e-05,0.9998452606690774
-10145.057909312365,8.011552442505558e-08,0.9998206353691186,2.4530444301858038e-05,0.9998451658134204
-10145.057890882956,8.01155244293872e-08,0.999820590028111,2.4473727594153666e-05,0.9998450637557051
-10145.057874292235,8.011552443328665e-08,0.999820630336853,2.4341903592883313e-05,0.9998449722404459
-10145.057860459548,8.011552443653787e-08,0.9998207193824464,2.4177026752700376e-05,0.9998448964091992
-10145.057849393399,8.011552443913883e-08,0.9998208241102985,2.401205041633297e-05,0.9998448361607148
-10145.057835560712,8.011552444239004e-08,0.9998209926655783,2.3768819644943307e-05,0.9998447614852233
-10145.057821728025,8.011552444564125e-08,0.9998211974744249,2.349015254936372e-05,0.9998446876269742
-10145.057807895339,8.011552444889245e-08,0.9998214317491,2.3182937052922624e-05,0.9998446146861529
-10145.057794062652,8.011552445214367e-08,0.9998216880059674,2.285473435110008e-05,0.9998445427403185
-10145.057780229965,8.011552445539487e-08,0.9998219582497857,2.251359280172426e-05,0.9998444718425874
-10145.057766397278,8.011552445864609e-08,0.999822234169877,2.216785054035947e-05,0.9998444020204174
-10145.057752564591,8.011552446189729e-08,0.9998225073433592,2.182593165960961e-05,0.9998443332750188
-10145.057738731904,8.01155244651485e-08,0.9998227694404744,2.14961409325901e-05,0.999844265581407
-10145.057724899218,8.011552446839971e-08,0.9998230124270118,2.1186462080709582e-05,0.9998441988890925
-10145.05771106653,8.011552447165092e-08,0.9998232287589046,2.090436448404584e-05,0.9998441331233887
-10145.057697233844,8.011552447490213e-08,0.9998234115642934,2.0656623011856978e-05,0.9998440681873053
-10145.057683401157,8.011552447815334e-08,0.9998235548086611,2.044915531688181e-05,0.999844003963978
-10145.05766956847,8.011552448140454e-08,0.9998236534390764,2.02868804985314e-05,0.9998439403195749
-10145.057655735784,8.011552448465576e-08,0.9998237035040979,2.017360250785591e-05,0.9998438771066057
-10145.057640691253,8.011552448819179e-08,0.9998236996318323,2.0109029456585134e-05,0.9998438086612889
-10145.057623828958,8.011552449215508e-08,0.999823620936031,2.0111134331693024e-05,0.9998437320703627
-10145.057606966662,8.011552449611836e-08,0.9998234638024124,2.0191519313487985e-05,0.9998436553217259
-10145.057590104367,8.011552450008164e-08,0.9998232311461425,2.0346976230564802e-05,0.999843578122373
-10145.057573242071,8.011552450404492e-08,0.9998229285988186,2.0571597899897832e-05,0.9998435001967185
-10145.0575586743,8.011552450746891e-08,0.9998226171404654,2.0814957762007403e-05,0.9998434320982273
-10145.057545636211,8.011552451053335e-08,0.9998223046324047,2.1065786683455146e-05,0.9998433704190882
-10145.057532598123,8.01155245135978e-08,0.9998219658691275,2.1342092978386895e-05,0.999843307962106
-10145.057519560034,8.011552451666225e-08,0.999821606838422,2.163782260901702e-05,0.999843244661031
-10145.057506521945,8.011552451972669e-08,0.9998212339487913,2.194651928244076e-05,0.9998431804680737
-10145.057496091475,8.011552452217826e-08,0.9998209301481862,2.2198303645726425e-05,0.9998431284518319
-10145.057483053386,8.01155245252427e-08,0.9998205492656805,2.2513329792924723e-05,0.9998430625954735
-10145.057470015297,8.011552452830715e-08,0.9998201734962284,2.2822322108408766e-05,0.9998429958183368
-10145.057456977209,8.01155245313716e-08,0.9998198095356904,2.3118612382723305e-05,0.9998429281480731
-10145.05744393912,8.011552453443605e-08,0.9998194638048372,2.3395826740174396e-05,0.9998428596315774
-10145.057430901032,8.01155245375005e-08,0.9998191423112961,2.3648022622209415e-05,0.9998427903339183
-10145.057417862943,8.011552454056495e-08,0.9998188505208375,2.3869816039675576e-05,0.9998427203368772
-10145.057404824855,8.011552454362939e-08,0.9998185932407595,2.405649637046879e-05,0.99984264973713
-10145.057391786766,8.011552454669384e-08,0.9998183745178564,2.4204126256454358e-05,0.9998425786441129
-10145.057378197207,8.011552454988791e-08,0.9998181910262915,2.431312217673996e-05,0.9998425041484683
-10145.057362401767,8.011552455360044e-08,0.9998180380912001,2.4379151336264102e-05,0.9998424172425363
-10145.057343282651,8.011552455809416e-08,0.9998179423852064,2.4369531315266635e-05,0.9998423119165216
-10145.057325128184,8.011552456236116e-08,0.9998179416489044,2.4270482885521994e-05,0.9998422121317899
-10145.05731083231,8.011552456572123e-08,0.9998180002637933,2.413368233356302e-05,0.9998421339461269
-10145.057296536435,8.01155245690813e-08,0.999818107256323,2.3949024465014216e-05,0.999842056280788
-10145.057282240561,8.011552457244138e-08,0.9998182578243694,2.3721458304609296e-05,0.999841979282674
-10145.057267944687,8.011552457580145e-08,0.9998184460488518,2.3457032033647574e-05,0.9998419030808855
-10145.057253648813,8.011552457916153e-08,0.9998186650511601,2.3162732265008435e-05,0.9998418277834251
-10145.057239352938,8.01155245825216e-08,0.999818907175011,2.2846299448466353e-05,0.9998417534744595
-10145.057225057064,8.011552458588169e-08,0.9998191641879273,2.2516024280536023e-05,0.9998416802122078
-10145.05721076119,8.011552458924176e-08,0.9998194274970419,2.218053047101395e-05,0.9998416080275129
-10145.057196465315,8.011552459260183e-08,0.9998196883735724,2.184854955568603e-05,0.999841536923128
-10145.057182169441,8.011552459596191e-08,0.9998199381801027,2.1528693633027935e-05,0.9998414668737358
-10145.057167873567,8.011552459932198e-08,0.9998201685947582,2.1229231937721707e-05,0.9998413978266959
-10145.057153577693,8.011552460268206e-08,0.9998203718264576,2.095787704503315e-05,0.9998413297035026
-10145.057142140993,8.011552460537013e-08,0.9998205100667656,2.0765735371386135e-05,0.999841275802137
-10145.057127845119,8.01155246087302e-08,0.999820647186963,2.056188301351904e-05,0.9998412090699764
-10145.057113549245,8.011552461209028e-08,0.9998207397637322,2.0403160873464792e-05,0.9998411429246057
-10145.05709925337,8.011552461545035e-08,0.9998207836692378,2.029354426204432e-05,0.9998410772134998
-10145.05708376461,8.011552461909079e-08,0.9998207730324538,2.023328734315046e-05,0.9998410063197969
-10145.05706648652,8.011552462315181e-08,0.9998206876503636,2.0239696068676582e-05,0.9998409273464323
-10145.057049208432,8.011552462721282e-08,0.9998205250520621,2.0323144953918513e-05,0.999840848197016
-10145.057031930342,8.011552463127382e-08,0.999820288413424,2.0480163218937562e-05,0.999840768576643
-10145.057014652253,8.011552463533483e-08,0.9998199837048731,2.070450456476699e-05,0.9998406882094379
-10145.057001344963,8.011552463846255e-08,0.9998197079054771,2.0917740946383302e-05,0.9998406256464235
-10145.056988037673,8.011552464159028e-08,0.9998194015556581,2.1160840418399366e-05,0.9998405623960764
-10145.056974730383,8.0115524644718e-08,0.9998190701430016,2.1428233830504817e-05,0.9998404983768322
-10145.056961423094,8.011552464784572e-08,0.9998187197032138,2.171382148811307e-05,0.9998404335247019
-10145.056948115804,8.011552465097344e-08,0.9998183566825072,2.2011112153731506e-05,0.9998403677946609
-10145.056934808514,8.011552465410116e-08,0.9998179877911544,2.2313370451373568e-05,0.9998403011616057
-10145.056921501224,8.011552465722889e-08,0.9998176198515318,2.261376932818678e-05,0.99984023362086
-10145.056908193934,8.011552466035661e-08,0.9998172596440953,2.2905544123590584e-05,0.9998401651882188
-10145.056894886644,8.011552466348433e-08,0.9998169137547602,2.318214477036186e-05,0.9998400958995306
-10145.056881579354,8.011552466661204e-08,0.9998165884271254,2.3437382704621773e-05,0.99984002580983
-10145.056868272064,8.011552466973976e-08,0.9998162894228492,2.366556919114747e-05,0.9998399549920404
-10145.056854964774,8.011552467286748e-08,0.9998160218933029,2.386164197370777e-05,0.9998398835352765
-10145.056841657484,8.01155246759952e-08,0.9998157902653578,2.4021277432403405e-05,0.9998398115427902
-10145.056828350194,8.011552467912293e-08,0.9998155981438352,2.4140985764938003e-05,0.9998397391296002
-10145.05681325865,8.011552468267001e-08,0.999815431447708,2.422520762696594e-05,0.999839656655335
-10145.056795480958,8.011552468684845e-08,0.999815307912639,2.425135918623405e-05,0.9998395592718252
-10145.056779462828,8.011552469061333e-08,0.9998152648768484,2.4206688308781108e-05,0.9998394715651572
-10145.056763672292,8.011552469432471e-08,0.9998152843958554,2.410097838839992e-05,0.9998393853742439
-10145.056748939787,8.01155246977874e-08,0.9998153551300691,2.3950258380279536e-05,0.9998393053884495
-10145.056734207283,8.01155247012501e-08,0.9998154723307365,2.375365135973942e-05,0.9998392259820963
-10145.056719474778,8.01155247047128e-08,0.9998156305679089,2.351673106681613e-05,0.9998391472989757
-10145.056704742274,8.011552470817551e-08,0.999815823297293,2.324616516445217e-05,0.9998390694624575
-10145.05669000977,8.01155247116382e-08,0.9998160430445419,2.294952761123467e-05,0.9998389925721531
-10145.056675277265,8.01155247151009e-08,0.9998162816145972,2.2635086648705476e-05,0.9998389167012459
-10145.05666054476,8.01155247185636e-08,0.9998165303202248,2.2311574334699533e-05,0.9998388418945595
-10145.056645812256,8.011552472202631e-08,0.999816780223371,2.1987944043688865e-05,0.9998387681674147
-10145.056631079751,8.011552472548901e-08,0.9998170223826396,2.167312266581849e-05,0.9998386955053054
-10145.056616347247,8.01155247289517e-08,0.9998172481000372,2.1375764360238143e-05,0.9998386238643975
-10145.056601614742,8.01155247324144e-08,0.9998174491601833,2.1104012652661664e-05,0.999838553172836
-10145.056586882238,8.011552473587711e-08,0.9998176180554068,2.0865277414265717e-05,0.9998384833328211
-10145.056572149733,8.011552473933981e-08,0.9998177481905659,2.066603282667037e-05,0.9998384142233926
-10145.056557417229,8.011552474280251e-08,0.9998178340620066,2.0511641838353134e-05,0.999838345703845
-10145.056542684724,8.01155247462652e-08,0.9998178714058074,2.0406211868530648e-05,0.9998382776176759
-10145.05652675709,8.011552475000881e-08,0.9998178538570395,2.0350444516626416e-05,0.9998382043015561
-10145.056509036758,8.011552475417377e-08,0.9998177615852872,2.0361243358516238e-05,0.9998381228286457
-10145.056491316427,8.011552475833872e-08,0.9998175931873133,2.0447972427311508e-05,0.9998380411597406
-10145.056473596096,8.011552476250367e-08,0.9998173521334263,2.0606863966487588e-05,0.9998379589973927
-10145.056457521965,8.01155247662817e-08,0.9998170759008824,2.0807907761626375e-05,0.999837883808644
-10145.056443917134,8.011552476947936e-08,0.9998168043090584,2.1015228697112742e-05,0.9998378195377555
-10145.056430312303,8.011552477267701e-08,0.9998165032173835,2.1251366552909635e-05,0.9998377545839364
-10145.056416707472,8.011552477587467e-08,0.9998161781966257,2.1510670513922694e-05,0.9998376888671396
-10145.056405823607,8.011552477843279e-08,0.9998159050470398,2.1730655118825518e-05,0.9998376357021586
-10145.056392218776,8.011552478163044e-08,0.9998155526431839,2.20158261550873e-05,0.999837568469339
-10145.056378613945,8.01155247848281e-08,0.9998151943436533,2.230600684505944e-05,0.9998375003504983
-10145.056365009114,8.011552478802575e-08,0.9998148369936152,2.2594347146290915e-05,0.9998374313407614
-10145.056351404282,8.011552479122341e-08,0.9998144873948744,2.287406137718838e-05,0.9998373614562517
-10145.056337799451,8.011552479442107e-08,0.9998141521458718,2.3138587774604773e-05,0.9998372907336464
-10145.05632419462,8.011552479761872e-08,0.9998138374869608,2.338174229001695e-05,0.9998372192292508
-10145.056310589789,8.011552480081638e-08,0.9998135491545911,2.3597863021155063e-05,0.9998371470176123
-10145.056296984958,8.011552480401403e-08,0.9998132922478008,2.3781941907474215e-05,0.9998370741897082
-10145.056283380127,8.011552480721169e-08,0.9998130711101273,2.3929740628053973e-05,0.9998370008507553
-10145.056269775296,8.011552481040933e-08,0.9998128892296654,2.4037888021829126e-05,0.9998369271176872
-10145.056253865485,8.011552481414874e-08,0.9998127296972634,2.411086433987004e-05,0.9998368405616033
-10145.056235069685,8.011552481856648e-08,0.9998126179503051,2.4120170669724744e-05,0.9998367381209748
-10145.056215829136,8.011552482308874e-08,0.9998125898942166,2.4043507813638467e-05,0.9998366334020302
-10145.056200968902,8.011552482658146e-08,0.999812625876519,2.3926981810773423e-05,0.9998365528583297
-10145.056186108668,8.011552483007418e-08,0.9998127086226343,2.3764162092373024e-05,0.9998364727847266
-10145.056171248434,8.01155248335669e-08,0.9998128335579674,2.3559771099450513e-05,0.9998363933290668
-10145.0561563882,8.011552483705963e-08,0.999812994938849,2.331968251567566e-05,0.9998363146213647
-10145.056141527966,8.011552484055235e-08,0.9998131860177013,2.305075251249433e-05,0.9998362367702138
-10145.056126667732,8.011552484404507e-08,0.9998133992358313,2.2760623977826733e-05,0.9998361598598092
-10145.056111807498,8.011552484753779e-08,0.9998136264383506,2.2457509314924564e-05,0.9998360839476655
-10145.056096947264,8.011552485103051e-08,0.9998138591051112,2.214995798085651e-05,0.9998360090630921
